,EVI
2000-02-29,0.13216801519143329
2000-03-31,0.11951918920475776
2000-04-30,0.11553105739111341
2000-05-31,0.11275726183012791
2000-06-30,0.10320720523639536
2000-07-31,0.09817998057408107
2000-08-31,0.0944650626631997
2000-09-30,0.0932952570163648
2000-10-31,0.09433850668849778
2000-11-30,0.09984751342856069
2000-12-31,0.11484437054000618
2001-01-31,0.13061491739884679
2001-02-28,0.1482878067113007
2001-03-31,0.14915001816897983
2001-04-30,0.12834035538991753
2001-05-31,0.11214662082291706
2001-06-30,0.10241723794631691
2001-07-31,0.09646138255513553
2001-08-31,0.09608139432308599
2001-09-30,0.09443916279779702
2001-10-31,0.0934488587011495
2001-11-30,0.09414557319094743
2001-12-31,0.09656027390176403
2002-01-31,0.11627551593792186
2002-02-28,0.12666219916968358
2002-03-31,0.13740698120356343
2002-04-30,0.14166342191449172
2002-05-31,0.12309158730727393
2002-06-30,0.10898632647817084
2002-07-31,0.10168278255766061
2002-08-31,0.10019314590702436
2002-09-30,0.09721667242444383
2002-10-31,0.09959368906227704
2002-11-30,0.1038006584037044
2002-12-31,0.12672369787465318
2003-01-31,0.14701613572638428
2003-02-28,0.15850742038147586
2003-03-31,0.16757224890341293
2003-04-30,0.15112369046758178
2003-05-31,0.12763770493566012
2003-06-30,0.11094467357727372
2003-07-31,0.10316125594575698
2003-08-31,0.10283867163966764
2003-09-30,0.09818587481735376
2003-10-31,0.09861374450343875
2003-11-30,0.10837738993900811
2003-12-31,0.1335644290109773
2004-01-31,0.14897647373904566
2004-02-29,0.15724797390232875
2004-03-31,0.16563445375378205
2004-04-30,0.15526971192149291
2004-05-31,0.1371339687437849
2004-06-30,0.11847450035932548
2004-07-31,0.10899729065974252
2004-08-31,0.10479087339310172
2004-09-30,0.1022067245591271
2004-10-31,0.1026291127188414
2004-11-30,0.1071814677563495
2004-12-31,0.12152275389703476
2005-01-31,0.12861369628317126
2005-02-28,0.13121635936866552
2005-03-31,0.1441401924139803
2005-04-30,0.12828995504842122
2005-05-31,0.11335586262246816
2005-06-30,0.10515981577575248
2005-07-31,0.09999737726362859
2005-08-31,0.09739965083231007
2005-09-30,0.09537167853128942
2005-10-31,0.09733840698799996
2005-11-30,0.09944002221762843
2005-12-31,0.11627517623795228
2006-01-31,0.1292184211786671
2006-02-28,0.16817289894555354
2006-03-31,0.1795036252294811
2006-04-30,0.15777181030985488
2006-05-31,0.1271042736723178
2006-06-30,0.11576997600415095
2006-07-31,0.10707957413881196
2006-08-31,0.10302949977073447
2006-09-30,0.10151244921908614
2006-10-31,0.09803194313836104
2006-11-30,0.102098807493258
2006-12-31,0.11098693504435941
2007-01-31,0.1156573848872802
2007-02-28,0.13159818324545763
2007-03-31,0.13328475937801518
2007-04-30,0.13784345252873254
2007-05-31,0.12786305701425243
2007-06-30,0.11198749838854583
2007-07-31,0.10200184841697478
2007-08-31,0.1023434119669979
2007-09-30,0.0995713181053649
2007-10-31,0.09832997270094909
2007-11-30,0.09837160086879643
2007-12-31,0.1133979088762495
2008-01-31,0.13308597256346508
2008-02-29,0.15271168686240616
2008-03-31,0.1510402290383514
2008-04-30,0.13218652005853032
2008-05-31,0.11482372940063276
2008-06-30,0.10723339771259544
2008-07-31,0.09948749811112463
2008-08-31,0.09730824607106167
2008-09-30,0.09918627284783908
2008-10-31,0.10978840064259351
2008-11-30,0.11916790114193863
2008-12-31,0.13386118665852237
2009-01-31,0.15549085879416952
2009-02-28,0.1794679827954207
2009-03-31,0.19405423837160013
2009-04-30,0.17034529143173727
2009-05-31,0.13912243815116113
2009-06-30,0.12157957152458079
2009-07-31,0.11443643058477011
2009-08-31,0.11011708714542537
2009-09-30,0.1110269694301419
2009-10-31,0.11199445183682244
2009-11-30,0.10993916809401905
2009-12-31,0.11563704290866184
