,NDVI
2010-01-31,0.5591459099046588
2010-02-28,0.42960921474126906
2010-03-31,0.6029854410542446
2010-04-30,0.6498485302831826
2010-05-31,0.5820037135064221
2010-06-30,0.4898109632457659
2010-07-31,0.43458028064958054
2010-08-31,0.38451650776571555
2010-09-30,0.31741729937553675
2010-10-31,0.3014497427787967
2010-11-30,0.3389584749099686
2010-12-31,0.49691124641738277
2011-01-31,0.5296132424424577
2011-02-28,0.5265284160721518
2011-03-31,0.5838249079970661
2011-04-30,0.6372426897951481
2011-05-31,0.569647502635622
2011-06-30,0.48851715803445894
2011-07-31,0.4030509925186094
2011-08-31,0.3558577000020212
2011-09-30,0.31445417500856293
2011-10-31,0.3295924204552007
2011-11-30,0.3732571230488717
2011-12-31,0.467104046097293
2012-01-31,0.49760485565356694
2012-02-29,0.6085511338858927
2012-03-31,0.6122372203156907
2012-04-30,0.6415744413621156
2012-05-31,0.5637333267819042
2012-06-30,0.48621032794925884
2012-07-31,0.42532772376861605
2012-08-31,0.3732579838616139
2012-09-30,0.3126905693937799
2012-10-31,0.3241078668477689
2012-11-30,0.37606954588107383
2012-12-31,0.39808225252414664
2013-01-31,0.4878975509856204
2013-02-28,0.5657530544747491
2013-03-31,0.6461129314830725
2013-04-30,0.5968511007758053
2013-05-31,0.5504774615865363
2013-06-30,0.4826283915148336
2013-07-31,0.40181786788075213
2013-08-31,0.34834239979580484
2013-09-30,0.30622663505240466
2013-10-31,0.31943097682221905
2013-11-30,0.3217994490676569
2013-12-31,0.41716827274793133
2014-01-31,0.44968376440221824
2014-02-28,0.5566396689262925
2014-03-31,0.5988148574268689
2014-04-30,0.5805875213208271
2014-05-31,0.5633646232516198
2014-06-30,0.4768871077658673
2014-07-31,0.4145055816392189
2014-08-31,0.3550848178074749
2014-09-30,0.31671663076927614
2014-10-31,0.288067234156314
2014-11-30,0.3326278117015248
2014-12-31,0.3672946680594763
2015-01-31,0.382557788749583
2015-02-28,0.5681756621150891
2015-03-31,0.6342058746697579
2015-04-30,0.6184631118850659
2015-05-31,0.5551878669320269
2015-06-30,0.47882097161034604
2015-07-31,0.4122567174091738
2015-08-31,0.3520088413266035
2015-09-30,0.29724731836584184
2015-10-31,0.28229692378326443
2015-11-30,0.3166855956329392
2015-12-31,0.421882212130786
2016-01-31,0.4509487140452261
2016-02-29,0.5140158528387612
2016-03-31,0.6299881804292531
2016-04-30,0.5840935593867387
2016-05-31,0.539505451639777
2016-06-30,0.46765495866554885
2016-07-31,0.397133838659443
2016-08-31,0.33601129348599723
2016-09-30,0.28221078078694584
2016-10-31,0.2749892677546833
2016-11-30,0.3205025712085079
2016-12-31,0.41641555446795836
2017-01-31,0.4915000357074893
2017-02-28,0.5754944575431042
2017-03-31,0.5746050496329109
2017-04-30,0.5940703686669246
2017-05-31,0.5882053032844721
2017-06-30,0.49453959495925304
2017-07-31,0.41270960277745466
2017-08-31,0.367334293022433
2017-09-30,0.3021108187844219
2017-10-31,0.3098418628503266
2017-11-30,0.32933392132648454
2017-12-31,0.502580517379288
2018-01-31,0.561517473625812
2018-02-28,0.5588608701654482
2018-03-31,0.6190935120856305
2018-04-30,0.6018475081109417
2018-05-31,0.5707635815020642
2018-06-30,0.44671119447895824
2018-07-31,0.40843751457086985
2018-08-31,0.3548415513648351
2018-09-30,0.3114230658247359
2018-10-31,0.2914053564660885
2018-11-30,0.30600098570019785
2018-12-31,0.4201730114111462
2019-01-31,0.4932772161793402
2019-02-28,0.6419701822810086
2019-03-31,0.613670661529931
2019-04-30,0.5834557061252155
2019-05-31,0.5447807295152378
2019-06-30,0.45265225150794963
2019-07-31,0.3885659749642676
2019-08-31,0.34602801815310896
2019-09-30,0.29574819847665745
2019-10-31,0.31320946745747985
2019-11-30,0.30653010061386016
2019-12-31,0.4133994717950966
2020-01-31,0.514097095017112
2020-02-29,0.5131396757209037
2020-03-31,0.5950121550787093
2020-04-30,0.5539704563985914
2020-05-31,0.4930179311670642
2020-06-30,0.4240264247777652
2020-07-31,0.3763362017088131
2020-08-31,0.35539771456798075
2020-09-30,0.30334461036071875
2020-10-31,0.31391186675747684
2020-11-30,0.3368570580259361
2020-12-31,0.38506082983565804
2021-01-31,0.5420869768511152
2021-02-28,0.5387288747405883
2021-03-31,0.5810221566834524
2021-04-30,0.5979511133881992
2021-05-31,0.5801160385508781
2021-06-30,0.5119576228287432
2021-07-31,0.43964950223154164
2021-08-31,0.3833242183783694
2021-09-30,0.3302177382751648
2021-10-31,0.31047601519024326
2021-11-30,0.33384801345114695
2021-12-31,0.3886682837203821
