,EVI
2000-02-29,0.2391766354349713
2000-03-31,0.2458448852919996
2000-04-30,0.32125769073840105
2000-05-31,0.37397422694929533
2000-06-30,0.44120090356041775
2000-07-31,0.38235429828233986
2000-08-31,0.41750359473699716
2000-09-30,0.4715460351546243
2000-10-31,0.4089177198930393
2000-11-30,0.33752238670648615
2000-12-31,0.27063523138285805
2001-01-31,0.21981054201286537
2001-02-28,0.21473632642734525
2001-03-31,0.24990235782671172
2001-04-30,0.3006207321987631
2001-05-31,0.35121731617844365
2001-06-30,0.4148048420256739
2001-07-31,0.4143836063531342
2001-08-31,0.47520182703087377
2001-09-30,0.480920890020729
2001-10-31,0.4334846681371807
2001-11-30,0.36233534233899534
2001-12-31,0.2777988878846924
2002-01-31,0.229545423075331
2002-02-28,0.22795483895051094
2002-03-31,0.2681101134495443
2002-04-30,0.30915129938148556
2002-05-31,0.33730316897190293
2002-06-30,0.41197983038575847
2002-07-31,0.4616820203349827
2002-08-31,0.48045205186031614
2002-09-30,0.48812291660062196
2002-10-31,0.4754231803639837
2002-11-30,0.3711172484403622
2002-12-31,0.2761719123560259
2003-01-31,0.22914452151563175
2003-02-28,0.23003076186944116
2003-03-31,0.2612035557046173
2003-04-30,0.29439773564922567
2003-05-31,0.3600072206466093
2003-06-30,0.39077810181569883
2003-07-31,0.446467680154765
2003-08-31,0.4535417252642475
2003-09-30,0.4793770640456314
2003-10-31,0.45334978183026325
2003-11-30,0.38161499957584455
2003-12-31,0.2733434439379517
2004-01-31,0.22118998322430578
2004-02-29,0.22992053918639146
2004-03-31,0.25834438923313696
2004-04-30,0.3318213770318884
2004-05-31,0.3497752302811171
2004-06-30,0.43118022151100377
2004-07-31,0.4364234159048519
2004-08-31,0.47900341849937167
2004-09-30,0.4849337460562115
2004-10-31,0.41985510536083614
2004-11-30,0.3371447575236812
2004-12-31,0.27011165847570456
2005-01-31,0.22126262436215455
2005-02-28,0.22598400749718756
2005-03-31,0.2929591358889495
2005-04-30,0.3271535585176707
2005-05-31,0.3765099007408583
2005-06-30,0.43315859532179735
2005-07-31,0.4373147361426408
2005-08-31,0.4772145472451625
2005-09-30,0.48034750946727767
2005-10-31,0.44113261096375794
2005-11-30,0.34781954722110353
2005-12-31,0.2636803984345437
2006-01-31,0.2211137897233676
2006-02-28,0.23766829095061273
2006-03-31,0.26194652585725264
2006-04-30,0.31640107195802636
2006-05-31,0.37778339829001406
2006-06-30,0.43877014259861435
2006-07-31,0.4433965322473564
2006-08-31,0.458752757403498
2006-09-30,0.5002647600651025
2006-10-31,0.44516391990533366
2006-11-30,0.3660380101357307
2006-12-31,0.2675330949950204
2007-01-31,0.21376806791010083
2007-02-28,0.23049861242849853
2007-03-31,0.25519360028621174
2007-04-30,0.3034241308044374
2007-05-31,0.34982338962667836
2007-06-30,0.3839711307061138
2007-07-31,0.40710029683458915
2007-08-31,0.4306128046942368
2007-09-30,0.5108002929038936
2007-10-31,0.4660562237392178
2007-11-30,0.3778715754976293
2007-12-31,0.28531202618709395
2008-01-31,0.23432250278179922
2008-02-29,0.22005252243883144
2008-03-31,0.2569196386555198
2008-04-30,0.30905920203147597
2008-05-31,0.3893822492063111
2008-06-30,0.43191665269622137
2008-07-31,0.4535702357083053
2008-08-31,0.4531632322637811
2008-09-30,0.4795988492683778
2008-10-31,0.43027113321139454
2008-11-30,0.334214028309075
2008-12-31,0.26465188825526226
2009-01-31,0.22507177462167743
2009-02-28,0.22807800612039175
2009-03-31,0.28303831022955017
2009-04-30,0.3235660797279284
2009-05-31,0.35724054254986803
2009-06-30,0.41621646319398187
2009-07-31,0.41919948778352345
2009-08-31,0.4216951353575389
2009-09-30,0.4945320777343833
2009-10-31,0.4706856536611679
2009-11-30,0.3830654009380966
2009-12-31,0.28950338094842765
2010-01-31,0.22554957283550398
2010-02-28,0.23731007737925205
2010-03-31,0.27244851362262235
2010-04-30,0.30920717088068755
2010-05-31,0.39054059053093926
2010-06-30,0.43145852306264737
2010-07-31,0.43281940383286854
2010-08-31,0.43131730224092835
2010-09-30,0.5154742320670854
2010-10-31,0.4595534192799184
2010-11-30,0.375105139161919
2010-12-31,0.2851947341319574
2011-01-31,0.2289818512537638
2011-02-28,0.23003648427743367
2011-03-31,0.2723988396884589
2011-04-30,0.323389828915415
2011-05-31,0.3745428033947742
2011-06-30,0.4368635765155028
2011-07-31,0.44791150503788
2011-08-31,0.47784914727003536
2011-09-30,0.4940093596893166
2011-10-31,0.44322858387618186
2011-11-30,0.3690817965219827
2011-12-31,0.28084156484478684
2012-01-31,0.22531091591120872
2012-02-29,0.22132966261015302
2012-03-31,0.24481475885052426
2012-04-30,0.3010116995767006
2012-05-31,0.36905956075795343
2012-06-30,0.4238342721986393
2012-07-31,0.43404735043786374
2012-08-31,0.4603023572795093
2012-09-30,0.49820192733591745
2012-10-31,0.44429517717965084
2012-11-30,0.3650670328110921
2012-12-31,0.3094841144343329
2013-01-31,0.23918133938395797
2013-02-28,0.23512521934712508
2013-03-31,0.28759149555214714
2013-04-30,0.32019562494823667
2013-05-31,0.3602979527064702
2013-06-30,0.44106515678321834
2013-07-31,0.42467855911285
2013-08-31,0.44014810399098364
2013-09-30,0.49416010679460126
2013-10-31,0.4682381467214609
2013-11-30,0.37929326979249567
2013-12-31,0.2919910421661308
2014-01-31,0.24310522950191854
2014-02-28,0.23638017455084123
2014-03-31,0.25632417487733716
2014-04-30,0.29827730333481095
2014-05-31,0.3871094905815914
2014-06-30,0.4375708451824766
2014-07-31,0.4298439254016647
2014-08-31,0.45447574784391276
