,EVI
2000-02-29,0.29933689902381455
2000-03-31,0.3263145413617743
2000-04-30,0.35938644394310343
2000-05-31,0.3545409806370897
2000-06-30,0.29776717329715163
2000-07-31,0.24906733967854522
2000-08-31,0.2161181032913666
2000-09-30,0.22417571064741337
2000-10-31,0.2871695542148932
2000-11-30,0.4061313098181006
2000-12-31,0.40802127956196577
2001-01-31,0.3470389170241621
2001-02-28,0.34783132440422826
2001-03-31,0.3822971037554205
2001-04-30,0.39766862047700435
2001-05-31,0.39564124098960746
2001-06-30,0.350859082073279
2001-07-31,0.3041027044266277
2001-08-31,0.3022173077569096
2001-09-30,0.3378775333600358
2001-10-31,0.35133245282270054
2001-11-30,0.4000032238477773
2001-12-31,0.43008019238293715
2002-01-31,0.3964666125895091
2002-02-28,0.37299510242527834
2002-03-31,0.3338640853956637
2002-04-30,0.3694647203370772
2002-05-31,0.4353784988044755
2002-06-30,0.3631605165898805
2002-07-31,0.30139713890756925
2002-08-31,0.269017752267247
2002-09-30,0.25702888517952477
2002-10-31,0.22621878346303795
2002-11-30,0.36738654641775537
2002-12-31,0.4048464070115829
2003-01-31,0.3840619760492387
2003-02-28,0.3629498380104115
2003-03-31,0.35638865343482273
2003-04-30,0.37120110444304977
2003-05-31,0.41630344850510015
2003-06-30,0.3454994512160846
2003-07-31,0.28063768777033704
2003-08-31,0.2635048154630115
2003-09-30,0.30585472743737585
2003-10-31,0.32956229675758486
2003-11-30,0.3669324967107871
2003-12-31,0.39150957254293817
2004-01-31,0.35137664786440675
2004-02-29,0.3553016717893668
2004-03-31,0.35634227254783996
2004-04-30,0.3828516745603564
2004-05-31,0.41270291082450306
2004-06-30,0.3289782942939241
2004-07-31,0.26063915705277335
2004-08-31,0.2442625290475182
2004-09-30,0.2778789953274293
2004-10-31,0.32452342599780304
2004-11-30,0.3760467677951548
2004-12-31,0.3515198856650588
2005-01-31,0.3425672131690315
2005-02-28,0.3224652645796722
2005-03-31,0.3745009122889944
2005-04-30,0.4017005592756089
2005-05-31,0.42585662354051257
2005-06-30,0.3524630619986311
2005-07-31,0.2868843859845583
2005-08-31,0.26213512272624795
2005-09-30,0.3007894309359783
2005-10-31,0.3384126685019632
2005-11-30,0.3709671861060707
2005-12-31,0.36116355232018416
2006-01-31,0.3089026950920437
2006-02-28,0.31060849629127185
2006-03-31,0.33725199819275364
2006-04-30,0.39808076397198733
2006-05-31,0.41550359293860006
2006-06-30,0.34118365771050735
2006-07-31,0.28750300640199977
2006-08-31,0.27393932244920904
2006-09-30,0.2759412399871478
2006-10-31,0.27755940013930125
2006-11-30,0.3213195005053828
2006-12-31,0.39597180613606586
2007-01-31,0.37447328246628553
2007-02-28,0.3689075606091233
2007-03-31,0.3524442578239871
2007-04-30,0.357511696026367
2007-05-31,0.3957191076799573
2007-06-30,0.3779381023710754
2007-07-31,0.31633222994888627
2007-08-31,0.30790873262538987
2007-09-30,0.32458430328760735
2007-10-31,0.3245894398515482
2007-11-30,0.352821608583061
2007-12-31,0.4139946906417171
2008-01-31,0.3379843333877261
2008-02-29,0.35066258178699616
2008-03-31,0.35696371585898573
2008-04-30,0.35297422079267693
2008-05-31,0.37041697200470014
2008-06-30,0.3598291556351556
2008-07-31,0.3088577019168917
2008-08-31,0.2689248445994044
2008-09-30,0.2885661641828592
2008-10-31,0.3383669377850692
2008-11-30,0.40723364863441175
2008-12-31,0.3608134203487484
2009-01-31,0.3274529601018188
2009-02-28,0.335291817854641
2009-03-31,0.371930998468782
2009-04-30,0.39471477626621754
2009-05-31,0.4031884253019046
2009-06-30,0.36764282519050484
2009-07-31,0.2916102893795455
2009-08-31,0.2695189581487136
2009-09-30,0.2768747351266715
2009-10-31,0.2718059606548936
2009-11-30,0.36465740538356656
2009-12-31,0.390961262713563
2010-01-31,0.3827552350775726
2010-02-28,0.3526001062344995
2010-03-31,0.3888173001460028
2010-04-30,0.41107607448088135
2010-05-31,0.4219150277066138
2010-06-30,0.37777850640158245
2010-07-31,0.29361984226167326
2010-08-31,0.25828155018149845
2010-09-30,0.28030484555193397
2010-10-31,0.35216909262237805
2010-11-30,0.3820777377021638
2010-12-31,0.3795903449811674
2011-01-31,0.3335785386959913
2011-02-28,0.3297750686872234
2011-03-31,0.3841530665908067
2011-04-30,0.3833171481342901
2011-05-31,0.3867103109503398
2011-06-30,0.36951425612988315
2011-07-31,0.32887838916308637
2011-08-31,0.2979366339146431
2011-09-30,0.3211751257793041
2011-10-31,0.36819592435748605
2011-11-30,0.41263445229694645
2011-12-31,0.4232966788047813
2012-01-31,0.37622705502914333
2012-02-29,0.2968833250856645
2012-03-31,0.33758501630951
2012-04-30,0.35967189356570195
2012-05-31,0.4068425498290289
2012-06-30,0.38556113746529264
2012-07-31,0.316517450911722
2012-08-31,0.27732367861892837
2012-09-30,0.2995951747812267
2012-10-31,0.32151703361339157
2012-11-30,0.3807217262878189
2012-12-31,0.39149365498240984
2013-01-31,0.39368258941782475
2013-02-28,0.36501119875432864
2013-03-31,0.36609230598049436
2013-04-30,0.34734179251324143
2013-05-31,0.41982687735664537
2013-06-30,0.3440129894002551
2013-07-31,0.27042829324539697
2013-08-31,0.24221169319715963
2013-09-30,0.2947937677956375
2013-10-31,0.32748933917298384
2013-11-30,0.35889246139230513
2013-12-31,0.3868060847439858
2014-01-31,0.3490955877258735
2014-02-28,0.3223222900642238
2014-03-31,0.35341199577470794
2014-04-30,0.39789602989586925
2014-05-31,0.3546234253180073
2014-06-30,0.32250998777720985
2014-07-31,0.27494241814579745
2014-08-31,0.28174581094778817
