,NDVI
2000-02-29,0.13576378385590915
2000-03-31,0.13493189700910227
2000-04-30,0.13552385209696877
2000-05-31,0.14149801888632507
2000-06-30,0.15481128492796475
2000-07-31,0.18123350464924043
2000-08-31,0.23441730654239948
2000-09-30,0.2206652130816393
2000-10-31,0.17624752082062456
2000-11-30,0.15451071515710596
2000-12-31,0.1481921003781323
2001-01-31,0.13965089107003056
2001-02-28,0.13578892824251051
2001-03-31,0.13326758659328447
2001-04-30,0.13029109507670533
2001-05-31,0.13282319268064186
2001-06-30,0.15698427980166732
2001-07-31,0.19707285434005448
2001-08-31,0.25231175208191003
2001-09-30,0.22991600426728087
2001-10-31,0.19040991113511557
2001-11-30,0.16380673651104827
2001-12-31,0.15158970282821577
2002-01-31,0.14364825153885658
2002-02-28,0.13893015827592
2002-03-31,0.13284144604250592
2002-04-30,0.13016545728313494
2002-05-31,0.13135877400204998
2002-06-30,0.15014493425872072
2002-07-31,0.17685071169616828
2002-08-31,0.22847985647366975
2002-09-30,0.22205036908654432
2002-10-31,0.18815856905186434
2002-11-30,0.16173621896675694
2002-12-31,0.1481930645323021
2003-01-31,0.14165717197403518
2003-02-28,0.13720271810173074
2003-03-31,0.13204766843499788
2003-04-30,0.13068646774331652
2003-05-31,0.1323736607359484
2003-06-30,0.1598788876368552
2003-07-31,0.2107018867644857
2003-08-31,0.25411565020049937
2003-09-30,0.23366832442644497
2003-10-31,0.19397530728425175
2003-11-30,0.16765292974327656
2003-12-31,0.15321465715739452
2004-01-31,0.14536337268183575
2004-02-29,0.13801058186832937
2004-03-31,0.13287130589205803
2004-04-30,0.13382529044881375
2004-05-31,0.13437608283192276
2004-06-30,0.15775504877018182
2004-07-31,0.19337830997168165
2004-08-31,0.2353539031750975
2004-09-30,0.2153671556253961
2004-10-31,0.17299885011235905
2004-11-30,0.15133860312162714
2004-12-31,0.1457432430362959
2005-01-31,0.13862081050733593
2005-02-28,0.13525363752792494
2005-03-31,0.13155307853549902
2005-04-30,0.12983257372579537
2005-05-31,0.13301701168664176
2005-06-30,0.1602825133016882
2005-07-31,0.20453930472033044
2005-08-31,0.2473778908122593
2005-09-30,0.22660500925098354
2005-10-31,0.18808545766673274
2005-11-30,0.16272341835184764
2005-12-31,0.1509817963658826
2006-01-31,0.14230900393557547
2006-02-28,0.13688771643336306
2006-03-31,0.13227143494751636
2006-04-30,0.13080932281653407
2006-05-31,0.1432236930866997
2006-06-30,0.1569978764719465
2006-07-31,0.19099169002320066
2006-08-31,0.23830036964742815
2006-09-30,0.2361258172727761
2006-10-31,0.19985343843563727
2006-11-30,0.17135024753343087
2006-12-31,0.1543226264709306
2007-01-31,0.14473013521518907
2007-02-28,0.1409711835949063
2007-03-31,0.13478360238369527
2007-04-30,0.13438790170452813
2007-05-31,0.13912562573968051
2007-06-30,0.16432743511805442
2007-07-31,0.22889010243005947
2007-08-31,0.27581526386805344
2007-09-30,0.23890408600899535
2007-10-31,0.20078521743544392
2007-11-30,0.17696150422938584
2007-12-31,0.15990168101704785
2008-01-31,0.1515144619898473
2008-02-29,0.14220185309781558
2008-03-31,0.1383203572901967
2008-04-30,0.14062929617745867
2008-05-31,0.14506074780779016
2008-06-30,0.16033696543390685
2008-07-31,0.19618895268660957
2008-08-31,0.23798000186256174
2008-09-30,0.23250085852660943
2008-10-31,0.1815362873467482
2008-11-30,0.159132891289993
2008-12-31,0.15045176522880044
2009-01-31,0.14340561407412772
2009-02-28,0.13768631996987898
2009-03-31,0.13394439553971021
2009-04-30,0.1325640009461035
2009-05-31,0.12904559174428976
2009-06-30,0.14108995434756122
2009-07-31,0.190838241653595
2009-08-31,0.2382562153503168
2009-09-30,0.2181028126550255
2009-10-31,0.1797685174723206
2009-11-30,0.15794820115732108
2009-12-31,0.14706920120005967
2010-01-31,0.14125077252968926
2010-02-28,0.13613884384422914
2010-03-31,0.131657079531535
2010-04-30,0.13055270553184617
2010-05-31,0.13317029266775982
2010-06-30,0.15173696555645916
2010-07-31,0.1914149285043358
2010-08-31,0.2472382753377243
2010-09-30,0.2358466447693832
2010-10-31,0.20306055965609063
2010-11-30,0.17187847172774695
2010-12-31,0.15372124198157538
2011-01-31,0.14550753679527945
2011-02-28,0.13983669804744825
2011-03-31,0.1350119251236636
2011-04-30,0.13282044576679364
2011-05-31,0.13844917967246181
2011-06-30,0.15436065756067438
2011-07-31,0.17039354068670978
2011-08-31,0.22919298475491556
2011-09-30,0.2314021734671378
2011-10-31,0.20006134717537283
2011-11-30,0.16815351118109934
2011-12-31,0.15215710180649566
2012-01-31,0.14500595011190476
2012-02-29,0.1362468732257492
2012-03-31,0.1322144345607442
2012-04-30,0.13119303385873565
2012-05-31,0.13278127716355764
2012-06-30,0.16054811331913513
2012-07-31,0.2079226446396665
2012-08-31,0.26325584701177573
2012-09-30,0.24221710345916736
2012-10-31,0.19448108889644972
2012-11-30,0.169164550753277
2012-12-31,0.15817166116456716
2013-01-31,0.14788744371195564
2013-02-28,0.1423102942478131
2013-03-31,0.13784165303524587
2013-04-30,0.13615027194097962
2013-05-31,0.13920885080787504
2013-06-30,0.15821961392475936
2013-07-31,0.18871386506172416
2013-08-31,0.250353927112517
2013-09-30,0.2377558357876066
2013-10-31,0.19871710175793783
2013-11-30,0.17196249002517833
2013-12-31,0.15493024191696012
2014-01-31,0.14865203307791028
2014-02-28,0.14382908658710536
2014-03-31,0.14298945144982028
2014-04-30,0.14007490435588998
2014-05-31,0.14816015504266367
2014-06-30,0.1591719471834652
2014-07-31,0.194649844623206
2014-08-31,0.25160788639551945
