,NDVI
2000-02-29,0.11708619555244446
2000-03-31,0.11629251402181867
2000-04-30,0.11430862794671069
2000-05-31,0.11500590830604271
2000-06-30,0.11886542760328123
2000-07-31,0.13145044511939374
2000-08-31,0.15720734951561433
2000-09-30,0.13808869132050924
2000-10-31,0.12519857344604468
2000-11-30,0.12082379788337146
2000-12-31,0.11836649124765242
2001-01-31,0.11623094049008159
2001-02-28,0.11622632230215971
2001-03-31,0.1159316107708665
2001-04-30,0.11303321442241256
2001-05-31,0.11265652074228927
2001-06-30,0.11595311167019506
2001-07-31,0.13355974283179148
2001-08-31,0.1612271684139181
2001-09-30,0.14480493316315435
2001-10-31,0.13082198995116504
2001-11-30,0.12409059782137762
2001-12-31,0.12367400162201259
2002-01-31,0.1194153068201804
2002-02-28,0.11795836533853961
2002-03-31,0.11586102249752264
2002-04-30,0.11525337570684857
2002-05-31,0.11335685354818723
2002-06-30,0.11681451872111731
2002-07-31,0.12683340544497151
2002-08-31,0.15210945019746303
2002-09-30,0.14177800157251036
2002-10-31,0.13492537587470663
2002-11-30,0.12543086108758955
2002-12-31,0.12213607453013073
2003-01-31,0.11899901959469507
2003-02-28,0.11785271005498005
2003-03-31,0.11593210148677416
2003-04-30,0.11571184240949636
2003-05-31,0.11302421855160283
2003-06-30,0.12062886589104473
2003-07-31,0.14809529311025638
2003-08-31,0.16210248716977768
2003-09-30,0.14531061148343466
2003-10-31,0.13247467867264656
2003-11-30,0.1258375019890031
2003-12-31,0.12390073432802351
2004-01-31,0.12167058657035337
2004-02-29,0.11685434470501048
2004-03-31,0.11550484198838362
2004-04-30,0.11504120857174888
2004-05-31,0.11409843958870622
2004-06-30,0.11755240793101866
2004-07-31,0.12954233620501568
2004-08-31,0.1547169890540629
2004-09-30,0.13790763683070828
2004-10-31,0.12592369558539634
2004-11-30,0.12064992488740693
2004-12-31,0.11947489096329617
2005-01-31,0.11607697274880353
2005-02-28,0.11566780871192492
2005-03-31,0.11282066980111677
2005-04-30,0.11231981022301751
2005-05-31,0.11291864832336704
2005-06-30,0.11897781140809519
2005-07-31,0.14702240771938013
2005-08-31,0.1636440173341376
2005-09-30,0.1475720212635995
2005-10-31,0.13130607170342246
2005-11-30,0.12514895023002537
2005-12-31,0.12486701931792762
2006-01-31,0.12349192061811216
2006-02-28,0.11915218202282468
2006-03-31,0.11715719554376419
2006-04-30,0.11589669492367824
2006-05-31,0.11456946667624784
2006-06-30,0.11433173052650966
2006-07-31,0.12680131095978953
2006-08-31,0.157028436662839
2006-09-30,0.15056407806534422
2006-10-31,0.13504802318540138
2006-11-30,0.1273041997936553
2006-12-31,0.12239411578713065
2007-01-31,0.11717426559576291
2007-02-28,0.11713705899655544
2007-03-31,0.11651641352852593
2007-04-30,0.11539390939428024
2007-05-31,0.11395863335917314
2007-06-30,0.11494335037904525
2007-07-31,0.13667730381380405
2007-08-31,0.1725667955943559
2007-09-30,0.1533724430900884
2007-10-31,0.13507658303455478
2007-11-30,0.12914093133787818
2007-12-31,0.12623588838086608
2008-01-31,0.12033572294356575
2008-02-29,0.11787094347260553
2008-03-31,0.1180105736689063
2008-04-30,0.11637327852075793
2008-05-31,0.11620975311006455
2008-06-30,0.117859489915725
2008-07-31,0.13974659311748988
2008-08-31,0.16028186417028623
2008-09-30,0.14752062955193618
2008-10-31,0.12773068274221172
2008-11-30,0.12312126625530423
2008-12-31,0.1234061364287202
2009-01-31,0.11895681867474728
2009-02-28,0.11671711786469255
2009-03-31,0.11481898190935039
2009-04-30,0.11455687865924014
2009-05-31,0.11362834745083122
2009-06-30,0.1159466506678624
2009-07-31,0.12931417120485716
2009-08-31,0.14796877326557284
2009-09-30,0.1380642257824737
2009-10-31,0.12661316341937207
2009-11-30,0.12110119015826226
2009-12-31,0.11876669367562082
2010-01-31,0.1154783695548213
2010-02-28,0.11609530055454284
2010-03-31,0.1131789884604965
2010-04-30,0.10960961364628047
2010-05-31,0.1096162700486753
2010-06-30,0.11535376363466229
2010-07-31,0.13636917170602164
2010-08-31,0.1691999940702416
2010-09-30,0.1549086722643747
2010-10-31,0.13893520815900298
2010-11-30,0.13019119142491373
2010-12-31,0.12509237798712958
2011-01-31,0.12070773215464525
2011-02-28,0.12151246162300133
2011-03-31,0.1181305280853585
2011-04-30,0.11857843338199915
2011-05-31,0.11704114389053068
2011-06-30,0.12104457355078649
2011-07-31,0.13477971436633016
2011-08-31,0.16077291690878126
2011-09-30,0.14552292634316372
2011-10-31,0.12966755915343625
2011-11-30,0.12439555304421504
2011-12-31,0.12056963253364333
2012-01-31,0.11830448393721599
2012-02-29,0.11808754527006445
2012-03-31,0.11577544228532158
2012-04-30,0.11399315036695498
2012-05-31,0.11299360126122261
2012-06-30,0.11894920135814913
2012-07-31,0.1419540645887874
2012-08-31,0.17192076651705324
2012-09-30,0.15756003547992778
2012-10-31,0.13629254673684077
2012-11-30,0.12889879720899206
2012-12-31,0.1256986300097463
2013-01-31,0.1235014045018197
2013-02-28,0.12233994467334293
2013-03-31,0.12150606142314954
2013-04-30,0.1192897464556362
2013-05-31,0.1167830028803411
2013-06-30,0.11920607270607558
2013-07-31,0.1357911365008368
2013-08-31,0.17249602387438484
2013-09-30,0.15151629309716869
2013-10-31,0.13218901640133365
2013-11-30,0.12703568853710606
2013-12-31,0.12411691433844735
2014-01-31,0.12206979256670765
2014-02-28,0.12114889612635407
2014-03-31,0.12118990616629559
2014-04-30,0.11951630693631463
2014-05-31,0.11835838374773491
2014-06-30,0.11721571602889949
2014-07-31,0.13355342294663008
