,EVI
2000-02-29,0.16644405497682344
2000-03-31,0.18554315575542735
2000-04-30,0.26620391490633283
2000-05-31,0.3246361204693057
2000-06-30,0.4063796406517679
2000-07-31,0.39593288017126965
2000-08-31,0.3910166870905286
2000-09-30,0.42614551365812864
2000-10-31,0.36219297928769
2000-11-30,0.25924307309551853
2000-12-31,0.1975039130494058
2001-01-31,0.16226176631172978
2001-02-28,0.16520583847283332
2001-03-31,0.20967642128917768
2001-04-30,0.25810300675034703
2001-05-31,0.3482052598976104
2001-06-30,0.3276852761281848
2001-07-31,0.3666664643572326
2001-08-31,0.37889380069151213
2001-09-30,0.4379734812002131
2001-10-31,0.3856974229988619
2001-11-30,0.27888016277639444
2001-12-31,0.1944256940768913
2002-01-31,0.1614152919126171
2002-02-28,0.17092423614225166
2002-03-31,0.22188573843244475
2002-04-30,0.29965673969926543
2002-05-31,0.3485195363121339
2002-06-30,0.39680185006284174
2002-07-31,0.40473178847383284
2002-08-31,0.410141218028333
2002-09-30,0.44835574167519787
2002-10-31,0.4176564563789777
2002-11-30,0.3159810249294299
2002-12-31,0.21363517848197944
2003-01-31,0.17569505515650685
2003-02-28,0.18726274957808037
2003-03-31,0.2199629890050751
2003-04-30,0.2820598740818314
2003-05-31,0.3430211804959341
2003-06-30,0.39771719515355003
2003-07-31,0.41377334318964154
2003-08-31,0.4195480589391669
2003-09-30,0.44219425662773804
2003-10-31,0.3996816928524205
2003-11-30,0.31013049627752076
2003-12-31,0.20965703895081714
2004-01-31,0.17515284898097755
2004-02-29,0.19055351438305806
2004-03-31,0.2086523607471829
2004-04-30,0.28308806744096515
2004-05-31,0.3657861485378736
2004-06-30,0.41986891167511425
2004-07-31,0.3964866429479247
2004-08-31,0.40916868044777105
2004-09-30,0.436184549627593
2004-10-31,0.34461995482491625
2004-11-30,0.26682867498670876
2004-12-31,0.20384551953466706
2005-01-31,0.17212452625066568
2005-02-28,0.17320508024803183
2005-03-31,0.24754671498394637
2005-04-30,0.28522751481778597
2005-05-31,0.34828956426256563
2005-06-30,0.3820476362089883
2005-07-31,0.38768808059103366
2005-08-31,0.3776941264676258
2005-09-30,0.4140181898949747
2005-10-31,0.3832796036720908
2005-11-30,0.2898605207001048
2005-12-31,0.2124549259291023
2006-01-31,0.17835415907179553
2006-02-28,0.19752199895075667
2006-03-31,0.22703664766455198
2006-04-30,0.254574742038688
2006-05-31,0.34383031926863805
2006-06-30,0.3820507351687743
2006-07-31,0.3699183580235721
2006-08-31,0.3887776031996272
2006-09-30,0.4272358133220473
2006-10-31,0.41617928276908245
2006-11-30,0.3229495713614132
2006-12-31,0.22237088931627458
2007-01-31,0.15735871482771066
2007-02-28,0.1737008196127968
2007-03-31,0.20135445552798276
2007-04-30,0.2891658979025269
2007-05-31,0.39926960106256915
2007-06-30,0.4120584339950128
2007-07-31,0.3762616980858117
2007-08-31,0.3998336209019574
2007-09-30,0.44183094745892243
2007-10-31,0.35438923352268814
2007-11-30,0.28973050274254064
2007-12-31,0.2107285089823922
2008-01-31,0.17730608282805538
2008-02-29,0.16350840008996426
2008-03-31,0.20059436452667082
2008-04-30,0.2529538174239177
2008-05-31,0.3735826111977012
2008-06-30,0.39298970547489376
2008-07-31,0.4328489350743589
2008-08-31,0.3776743638780893
2008-09-30,0.433104483150818
2008-10-31,0.361516975082692
2008-11-30,0.2691622077597847
2008-12-31,0.21614004064419143
2009-01-31,0.17908112021144135
2009-02-28,0.18519068931112995
2009-03-31,0.22708224032225213
2009-04-30,0.2978630013920513
2009-05-31,0.3593535959000833
2009-06-30,0.3731274088973696
2009-07-31,0.3932753242947798
2009-08-31,0.38304664857459236
2009-09-30,0.42982808443634807
2009-10-31,0.39072374106489893
2009-11-30,0.32332723955624876
2009-12-31,0.22793188895675717
2010-01-31,0.18060375919410948
2010-02-28,0.18664074186826013
2010-03-31,0.2213769747333743
2010-04-30,0.28769996976136225
2010-05-31,0.363813537432125
2010-06-30,0.3851204826165274
2010-07-31,0.421516908244463
2010-08-31,0.39151499931979494
2010-09-30,0.4398586954473114
2010-10-31,0.39995304014919464
2010-11-30,0.3235584531237099
2010-12-31,0.23379743018366628
2011-01-31,0.18067118777545685
2011-02-28,0.18663705336264158
2011-03-31,0.24673301818204338
2011-04-30,0.27458712827668363
2011-05-31,0.3288919359316683
2011-06-30,0.3778712508949289
2011-07-31,0.35825826868508104
2011-08-31,0.40356419202677274
2011-09-30,0.46428572672064217
2011-10-31,0.40537422752445357
2011-11-30,0.3142852898444477
2011-12-31,0.23241640090165938
2012-01-31,0.17408232285331204
2012-02-29,0.18796980311468955
2012-03-31,0.2300950516469633
2012-04-30,0.2971270235806821
2012-05-31,0.3541499993259929
2012-06-30,0.3834816419121602
2012-07-31,0.3575981937433854
2012-08-31,0.4201066387144861
2012-09-30,0.4262117753463511
2012-10-31,0.38812943552603907
2012-11-30,0.29226039864629094
2012-12-31,0.23697509961812824
2013-01-31,0.18253872682029385
2013-02-28,0.18178400108935688
2013-03-31,0.25029847758630575
2013-04-30,0.32762157167969586
2013-05-31,0.3762650034815064
2013-06-30,0.38841581947099535
2013-07-31,0.36405552217292525
2013-08-31,0.355874122174064
2013-09-30,0.40774901220746707
2013-10-31,0.38280547773971146
2013-11-30,0.30583381648070707
2013-12-31,0.22221463201661518
2014-01-31,0.20017344742812015
2014-02-28,0.19680955168733555
2014-03-31,0.23988560917245114
2014-04-30,0.31337840335989264
2014-05-31,0.3697922948271001
2014-06-30,0.38880387647208176
2014-07-31,0.35940534731058116
2014-08-31,0.3866914211675073
