,NDVI
2014-09-30,0.3117787351940342
2014-10-31,0.32884842624703997
2014-11-30,0.38178156350093706
2014-12-31,0.41036660819188797
2015-01-31,0.32793975156476807
2015-02-28,0.2803966313013088
2015-03-31,0.2722720836504968
2015-04-30,0.3949403707860156
2015-05-31,0.41489731735263297
2015-06-30,0.36469680737685906
2015-07-31,0.31763868714445664
2015-08-31,0.2990511025870891
2015-09-30,0.27632523530461484
2015-10-31,0.3123832413399568
2015-11-30,0.4005479028083638
2015-12-31,0.4853190915359473
2016-01-31,0.4026105997551803
2016-02-29,0.3252998121982582
2016-03-31,0.30980604087891633
2016-04-30,0.36733371308866
2016-05-31,0.4373192326425822
2016-06-30,0.3612309512137296
2016-07-31,0.33149446308994407
2016-08-31,0.3032132848673879
2016-09-30,0.28455907439120365
