,NDVI
2000-02-29,0.27599662165616684
2000-03-31,0.29373003760781125
2000-04-30,0.3486926323558981
2000-05-31,0.4209773432011613
2000-06-30,0.48291412809196765
2000-07-31,0.44027511777794887
2000-08-31,0.46784513125822746
2000-09-30,0.5459737216441992
2000-10-31,0.519024705527224
2000-11-30,0.440992607772609
2000-12-31,0.38063476516371697
2001-01-31,0.3223025132448871
2001-02-28,0.29048352082419393
2001-03-31,0.31328251665534523
2001-04-30,0.3639010392783374
2001-05-31,0.437374909742081
2001-06-30,0.38702189865739517
2001-07-31,0.4266706505021981
2001-08-31,0.43660577492748454
2001-09-30,0.5402196825586403
2001-10-31,0.5439914812065599
2001-11-30,0.4449660884671893
2001-12-31,0.37319088648330845
2002-01-31,0.3047272118879205
2002-02-28,0.28708710923264646
2002-03-31,0.2933359486353095
2002-04-30,0.3759221900020223
2002-05-31,0.4138442345339196
2002-06-30,0.4752609735618824
2002-07-31,0.4784681851204964
2002-08-31,0.4926505042065282
2002-09-30,0.57255325185654
2002-10-31,0.5645056113605466
2002-11-30,0.48214195175474844
2002-12-31,0.3959239817178022
2002-01-31,0.3047272118879205
2002-02-28,0.28708710923264646
2002-03-31,0.2933359486353095
2002-04-30,0.3759221900020223
2002-05-31,0.4138442345339196
2002-06-30,0.4752609735618824
2002-07-31,0.4784681851204964
2002-08-31,0.4926505042065282
2002-09-30,0.57255325185654
2002-10-31,0.5645056113605466
2002-11-30,0.48214195175474844
2002-12-31,0.3959239817178022
2003-01-31,0.3348893836375131
2003-02-28,0.29838053411162
2003-03-31,0.31161389550124824
2003-04-30,0.35724128546381473
2003-05-31,0.3925603558790226
2003-06-30,0.48611818065388906
2003-07-31,0.5091016021922978
2003-08-31,0.477051032204427
2003-09-30,0.5478353701330023
2003-10-31,0.5630324378704689
2003-11-30,0.4892157301345087
2003-12-31,0.3947709368245678
2004-01-31,0.31841280056898447
2004-02-29,0.29721223325267804
2004-03-31,0.26031272302184394
2004-04-30,0.35752858339510163
2004-05-31,0.43151817038857976
2004-06-30,0.5024842745619454
2004-07-31,0.4893564333639471
2004-08-31,0.47668043065269394
2004-09-30,0.5593876163989824
2004-10-31,0.514644465273825
2004-11-30,0.4198416230960572
2004-12-31,0.3740595545454103
2004-01-31,0.31841280056898447
2004-02-29,0.29721223325267804
2004-03-31,0.26031272302184394
2004-04-30,0.35752858339510163
2004-05-31,0.43151817038857976
2004-06-30,0.5024842745619454
2004-07-31,0.4893564333639471
2004-08-31,0.47668043065269394
2004-09-30,0.5593876163989824
2004-10-31,0.514644465273825
2004-11-30,0.4198416230960572
2004-12-31,0.3740595545454103
2005-01-31,0.30537024479173125
2005-02-28,0.28925152220665434
2005-03-31,0.30773253392958544
2005-04-30,0.34047196430632354
2005-05-31,0.4078978304511478
2005-06-30,0.44034927206956687
2005-07-31,0.4912047054042722
2005-08-31,0.5094434848305693
2005-09-30,0.5349603239836307
2005-10-31,0.5482922998795547
2005-11-30,0.47453578210519776
2005-12-31,0.38034432523904055
2006-01-31,0.3202998209640079
2006-02-28,0.3077574795219745
2006-03-31,0.31534246377843866
2006-04-30,0.33043142213687804
2006-05-31,0.4325093042963274
2006-06-30,0.4689966856938298
2006-07-31,0.4644501681167469
2006-08-31,0.47256935613848794
2006-09-30,0.5382721375392436
2006-10-31,0.553013685664971
2006-11-30,0.4849888840216665
2006-12-31,0.383863731157304
2006-01-31,0.3202998209640079
2006-02-28,0.3077574795219745
2006-03-31,0.31534246377843866
2006-04-30,0.33043142213687804
2006-05-31,0.4325093042963274
2006-06-30,0.4689966856938298
2006-07-31,0.4644501681167469
2006-08-31,0.47256935613848794
2006-09-30,0.5382721375392436
2006-10-31,0.553013685664971
2006-11-30,0.4849888840216665
2006-12-31,0.383863731157304
2007-01-31,0.29783795559483195
2007-02-28,0.2918227304583244
2007-03-31,0.30641516920569395
2007-04-30,0.37866561948747757
2007-05-31,0.43614423202847585
2007-06-30,0.4549714317665744
2007-07-31,0.43904790948839656
2007-08-31,0.49976153315693134
2007-09-30,0.5566793068580698
2007-10-31,0.5355986142741989
2007-11-30,0.4628967954110018
2007-12-31,0.3927167531854948
2008-01-31,0.3266014829188827
2008-02-29,0.29481068384004017
2008-03-31,0.29048631947975045
2008-04-30,0.3641464867144666
2008-05-31,0.44881014737971703
2008-06-30,0.4558080492471859
2008-07-31,0.4760434627971627
2008-08-31,0.480928295145217
2008-09-30,0.534925233434117
2008-10-31,0.5110045727256616
2008-11-30,0.4208562393144518
2008-12-31,0.3752507300653387
2009-01-31,0.32788835859666454
2009-02-28,0.2954871528866361
2009-03-31,0.306476608673255
2009-04-30,0.36230940175881093
2009-05-31,0.44503796946350727
2009-06-30,0.43427699492422445
2009-07-31,0.4449223798716564
2009-08-31,0.5020529432615047
2009-09-30,0.5495465616576434
2009-10-31,0.5516625150404624
2009-11-30,0.48840535122465656
2009-12-31,0.3951477922086907
2010-01-31,0.3302168206224877
2010-02-28,0.31785907984411543
2010-03-31,0.2892789621690385
2010-04-30,0.35278442293238466
2010-05-31,0.41145917106867713
2010-06-30,0.4334267850250243
2010-07-31,0.4276503070390496
2010-08-31,0.4901386007039319
2010-09-30,0.553280458515568
2010-10-31,0.5290843295444829
2010-11-30,0.4880224932062839
2010-12-31,0.40936923109550793
2010-01-31,0.3302168206224877
2010-02-28,0.31785907984411543
2010-03-31,0.2892789621690385
2010-04-30,0.35278442293238466
2010-05-31,0.41145917106867713
2010-06-30,0.4334267850250243
2010-07-31,0.4276503070390496
2010-08-31,0.4901386007039319
