,EVI
2000-02-29,0.18507740247763757
2000-03-31,0.2268501911128667
2000-04-30,0.32226524662963213
2000-05-31,0.37329318418399904
2000-06-30,0.4039908176750758
2000-07-31,0.35578230418687184
2000-08-31,0.34043320791245435
2000-09-30,0.3708608063423442
2000-10-31,0.3934758964687793
2000-11-30,0.32301033895904274
2000-12-31,0.23954099591185726
2001-01-31,0.18748291562989727
2001-02-28,0.1900053453861114
2001-03-31,0.25790997731434745
2001-04-30,0.3367929358833681
2001-05-31,0.4060765917826176
2001-06-30,0.326701148714241
2001-07-31,0.3605640017671963
2001-08-31,0.3364472811913536
2001-09-30,0.3878215541122352
2001-10-31,0.4059815831581018
2001-11-30,0.31964911976948873
2001-12-31,0.23184208640362242
2002-01-31,0.18911708040748093
2002-02-28,0.20897603691434302
2002-03-31,0.26122562920372494
2002-04-30,0.36039956109824
2002-05-31,0.3934995115392649
2002-06-30,0.4125771860413305
2002-07-31,0.3727732355863857
2002-08-31,0.37015454382242996
2002-09-30,0.4160626946983899
2002-10-31,0.4262881544120627
2002-11-30,0.35923168094237845
2002-12-31,0.2717457896997733
2003-01-31,0.21686784745407856
2003-02-28,0.23636591282458058
2003-03-31,0.27800793374301513
2003-04-30,0.37296829489653216
2003-05-31,0.4026124774872368
2003-06-30,0.4398048666706285
2003-07-31,0.3824987737705376
2003-08-31,0.34368014452199463
2003-09-30,0.4236544393067977
2003-10-31,0.41991059068406966
2003-11-30,0.379890627846632
2003-12-31,0.2620362532561771
2004-01-31,0.20388170815938703
2004-02-29,0.23472175833336073
2004-03-31,0.2432790406932728
2004-04-30,0.34217440152354806
2004-05-31,0.3948130683046732
2004-06-30,0.38198079482509373
2004-07-31,0.3485264780175739
2004-08-31,0.3596169231348272
2004-09-30,0.42207806738087944
2004-10-31,0.4021851759311572
2004-11-30,0.3352369480339531
2004-12-31,0.26332082548858293
2005-01-31,0.22625458318909036
2005-02-28,0.216375077520097
2005-03-31,0.30083656188293706
2005-04-30,0.3313203862981694
2005-05-31,0.3935861575772589
2005-06-30,0.36766017523779015
2005-07-31,0.340517098642923
2005-08-31,0.348592881697993
2005-09-30,0.3920175578035659
2005-10-31,0.3998477672897183
2005-11-30,0.34264850053215945
2005-12-31,0.23944658569585947
2006-01-31,0.2226626459180441
2006-02-28,0.25216920857751657
2006-03-31,0.29434517309212715
2006-04-30,0.3232449549271721
2006-05-31,0.39126585868473773
2006-06-30,0.41050195252619714
2006-07-31,0.344234987280551
2006-08-31,0.36145740328873477
2006-09-30,0.3961335172104733
2006-10-31,0.4363539940032157
2006-11-30,0.3740632766295001
2006-12-31,0.2484626889592288
2007-01-31,0.1905313966020487
2007-02-28,0.20412395929838514
2007-03-31,0.25055002472172994
2007-04-30,0.3680169679907447
2007-05-31,0.41857770970864855
2007-06-30,0.41090803297295475
2007-07-31,0.36827500159546944
2007-08-31,0.3520194058844883
2007-09-30,0.44325824880464126
2007-10-31,0.41714511649239905
2007-11-30,0.37725885618885363
2007-12-31,0.2730593893891502
2008-01-31,0.21118253612103705
2008-02-29,0.20307979671219895
2008-03-31,0.2696994380397555
2008-04-30,0.34492441200303714
2008-05-31,0.39804092360574816
2008-06-30,0.39553957036485743
2008-07-31,0.3807613617791351
2008-08-31,0.3684928812831506
2008-09-30,0.384685163433168
2008-10-31,0.39845707066908814
2008-11-30,0.3173392952093036
2008-12-31,0.26312741408993995
2009-01-31,0.2143899667281218
2009-02-28,0.22884755717775956
2009-03-31,0.3040769097507596
2009-04-30,0.3864555692777012
2009-05-31,0.4178015450573266
2009-06-30,0.3956585309059129
2009-07-31,0.35179567059875394
2009-08-31,0.32641548014515764
2009-09-30,0.3948807254373936
2009-10-31,0.407632880847696
2009-11-30,0.35656602390671505
2009-12-31,0.27645507596735047
2010-01-31,0.21546883302600608
2010-02-28,0.2412323734849086
2010-03-31,0.28292072337643626
2010-04-30,0.3592674088590707
2010-05-31,0.38693459274357045
2010-06-30,0.4032121533992079
2010-07-31,0.41676815342042284
2010-08-31,0.3430718925887659
2010-09-30,0.40175164860472823
2010-10-31,0.4131556154282937
2010-11-30,0.3735851435098273
2010-12-31,0.2808395903728075
2011-01-31,0.20872672067058545
2011-02-28,0.24075910953716334
2011-03-31,0.3137311202553707
2011-04-30,0.3394350426622751
2011-05-31,0.37737131658972484
2011-06-30,0.38330860410516837
2011-07-31,0.3706781691735057
2011-08-31,0.347565032128808
2011-09-30,0.3925024975622719
2011-10-31,0.40425088259889413
2011-11-30,0.34799146674334946
2011-12-31,0.25294313110880234
2012-01-31,0.20596371034059613
2012-02-29,0.21044944802263954
2012-03-31,0.2799644232328193
2012-04-30,0.3604866206453471
2012-05-31,0.41437517660585943
2012-06-30,0.3807141300117183
2012-07-31,0.339949403780007
2012-08-31,0.3573064429350711
2012-09-30,0.41120264823668506
2012-10-31,0.41988447058047607
2012-11-30,0.35399986206129014
2012-12-31,0.29250311076468183
2013-01-31,0.22402117153287024
2013-02-28,0.2211280757301579
2013-03-31,0.32604403908984786
2013-04-30,0.4051573394796762
2013-05-31,0.4060042245033141
2013-06-30,0.3777810949227748
2013-07-31,0.3399053443785708
2013-08-31,0.30057578887300734
2013-09-30,0.38335756545296884
2013-10-31,0.4024955379021595
2013-11-30,0.35457668404235343
2013-12-31,0.29376135154833627
2014-01-31,0.24297117033434323
2014-02-28,0.2351340247044188
2014-03-31,0.3046836001902982
2014-04-30,0.37040748831597714
2014-05-31,0.414591568147434
2014-06-30,0.39556534553502465
2014-07-31,0.3455573527360072
2014-08-31,0.3315260967721956
