,EVI
2000-02-29,0.09013679278257859
2000-03-31,0.09104831245947358
2000-04-30,0.09121978801380333
2000-05-31,0.09487677807669329
2000-06-30,0.10305120268135853
2000-07-31,0.12306333071161023
2000-08-31,0.1618692686960384
2000-09-30,0.14634189529325498
2000-10-31,0.11293434664448232
2000-11-30,0.09895481563470111
2000-12-31,0.09527022535518792
2001-01-31,0.09090836532215249
2001-02-28,0.08980475936718998
2001-03-31,0.08997286390067774
2001-04-30,0.08861261620785407
2001-05-31,0.08949140587768867
2001-06-30,0.10649914751994363
2001-07-31,0.1353589761613781
2001-08-31,0.176724819653613
2001-09-30,0.1524873081230492
2001-10-31,0.12267896120673244
2001-11-30,0.10465084491358703
2001-12-31,0.09684741666849349
2002-01-31,0.09266904921599653
2002-02-28,0.09154845851324439
2002-03-31,0.08984533777598286
2002-04-30,0.08892645332695234
2002-05-31,0.08881492885382258
2002-06-30,0.10053503252394781
2002-07-31,0.12269606174140213
2002-08-31,0.1604209290457599
2002-09-30,0.1483715155792787
2002-10-31,0.12174068067498915
2002-11-30,0.10364293838578822
2002-12-31,0.09567343756302604
2003-01-31,0.09219838932331666
2003-02-28,0.0909370537918857
2003-03-31,0.08929345500633049
2003-04-30,0.08914835596828516
2003-05-31,0.08927273026541546
2003-06-30,0.10714343809949875
2003-07-31,0.1451286946567898
2003-08-31,0.17758351971849995
2003-09-30,0.15558437974357636
2003-10-31,0.12353189653214874
2003-11-30,0.1060451540010888
2003-12-31,0.09751742949524143
2004-01-31,0.09304896151279167
2004-02-29,0.09086779189040906
2004-03-31,0.08947691006713658
2004-04-30,0.09039973595272838
2004-05-31,0.09021677276327224
2004-06-30,0.10450900374585262
2004-07-31,0.13056192208495188
2004-08-31,0.16330575374180684
2004-09-30,0.1423850550912764
2004-10-31,0.11063504395116369
2004-11-30,0.09708663498502744
2004-12-31,0.09357482646550849
2005-01-31,0.08994090858323325
2005-02-28,0.08929826771879118
2005-03-31,0.08856380048132034
2005-04-30,0.08809535413044209
2005-05-31,0.08940621982704564
2005-06-30,0.10645576820203592
2005-07-31,0.14064325341149309
2005-08-31,0.1738332261935785
2005-09-30,0.150720902727858
2005-10-31,0.12013693157196094
2005-11-30,0.10358437490712452
2005-12-31,0.096243372992761
2006-01-31,0.09208494101176275
2006-02-28,0.09058405988531569
2006-03-31,0.0897573658958274
2006-04-30,0.08918219543053627
2006-05-31,0.09553984960304904
2006-06-30,0.10473813662244916
2006-07-31,0.12860604105469792
2006-08-31,0.16356561113429183
2006-09-30,0.1573918573472492
2006-10-31,0.12700129393038248
2006-11-30,0.1086629666364631
2006-12-31,0.09880140263527176
2007-01-31,0.09359852378601866
2007-02-28,0.09276130078061848
2007-03-31,0.09071453472276234
2007-04-30,0.09094832611491492
2007-05-31,0.09345282016650831
2007-06-30,0.11028009895926266
2007-07-31,0.15767607992445484
2007-08-31,0.18957312216483188
2007-09-30,0.15810297113624572
2007-10-31,0.1280887661609098
2007-11-30,0.11202014507833588
2007-12-31,0.10186513778532988
2008-01-31,0.0972145787186604
2008-02-29,0.09367474738073826
2008-03-31,0.09298031073535619
2008-04-30,0.09412794185319624
2008-05-31,0.09674591409109834
2008-06-30,0.10667848204956956
2008-07-31,0.13481384144726324
2008-08-31,0.16599253945596296
2008-09-30,0.15475766545358421
2008-10-31,0.11641933819367875
2008-11-30,0.10238253677278387
2008-12-31,0.09750999711057601
2009-01-31,0.093463785616803
2009-02-28,0.09143178247318841
2009-03-31,0.09057165073611333
2009-04-30,0.08973051221426644
2009-05-31,0.08841311703170662
2009-06-30,0.09476420896972497
2009-07-31,0.1300497659403591
2009-08-31,0.16470182545746267
2009-09-30,0.14465221277115892
2009-10-31,0.11523557102705483
2009-11-30,0.101190638700251
2009-12-31,0.09479494999448027
2010-01-31,0.0914982500654919
2010-02-28,0.09007786267106999
2010-03-31,0.08898088926877167
2010-04-30,0.08872122351060052
2010-05-31,0.08963410641357647
2010-06-30,0.10161507363012749
2010-07-31,0.13242663113090047
2010-08-31,0.17434614610451038
2010-09-30,0.15708899473357996
2010-10-31,0.1300260741499694
2010-11-30,0.10947930701763174
2010-12-31,0.09888236101872043
2011-01-31,0.09441815717705818
2011-02-28,0.09298179354734193
2011-03-31,0.09183983372969151
2011-04-30,0.09094017466348836
2011-05-31,0.0935112216823053
2011-06-30,0.10394694156846254
2011-07-31,0.11677626738531306
2011-08-31,0.16069692233799746
2011-09-30,0.15575375380846473
2011-10-31,0.1293398603555241
2011-11-30,0.10892314276031859
2011-12-31,0.09909521440592084
2012-01-31,0.09490185150263307
2012-02-29,0.09159329745895256
2012-03-31,0.09033423516393205
2012-04-30,0.09022958861028832
2012-05-31,0.08995526108748596
2012-06-30,0.10848677965232859
2012-07-31,0.14796660950954302
2012-08-31,0.18481067842171078
2012-09-30,0.1617305344817049
2012-10-31,0.1242440763049553
2012-11-30,0.10727737303556317
2012-12-31,0.10139866023959365
2013-01-31,0.0961894043936898
2013-02-28,0.09458084798919092
2013-03-31,0.09356050727810353
2013-04-30,0.09305663140847897
2013-05-31,0.09408167213152341
2013-06-30,0.10666358045628824
2013-07-31,0.13011519815155792
2013-08-31,0.17411271272812934
2013-09-30,0.1578608921523792
2013-10-31,0.12789494299204562
2013-11-30,0.11089335368544073
2013-12-31,0.10073345835162731
2014-01-31,0.09706778559623745
2014-02-28,0.09568694022061136
2014-03-31,0.09586209528769887
2014-04-30,0.09423505433398385
2014-05-31,0.0981824425185108
2014-06-30,0.10656731523333007
2014-07-31,0.13277830224042
2014-08-31,0.17352085706989895
