,EVI
2000-02-29,0.3153784875588648
2000-03-31,0.3821400302878234
2000-04-30,0.3986271860488174
2000-05-31,0.3604976228263982
2000-06-30,0.27756575216315604
2000-07-31,0.22438171297063308
2000-08-31,0.17938311808587165
2000-09-30,0.26855353729516374
2000-10-31,0.3552516394958483
2000-11-30,0.33436047286871895
2000-12-31,0.28631601102888904
2001-01-31,0.274368371649368
2001-02-28,0.35004403651851046
2001-03-31,0.42923569411071383
2001-04-30,0.3834451646626459
2001-05-31,0.3439359722467926
2001-06-30,0.21658147470977024
2001-07-31,0.32186106720565755
2001-08-31,0.27696063728863674
2001-09-30,0.2509849447950807
2001-10-31,0.3290198131927486
2001-11-30,0.32303549396920794
2001-12-31,0.28979531400223124
2002-01-31,0.2673623737222904
2002-02-28,0.32634966884575833
2002-03-31,0.37773105756304887
2002-04-30,0.39612576113102205
2002-05-31,0.37368058958769673
2002-06-30,0.31685614651492044
2002-07-31,0.2581781084781539
2002-08-31,0.24608146711662388
2002-09-30,0.2679422045795994
2002-10-31,0.3423351998571407
2002-11-30,0.36242790528884317
2002-12-31,0.3280083124744917
2003-01-31,0.28172280119188753
2003-02-28,0.3828451166376514
2003-03-31,0.3882406380362554
2003-04-30,0.4013869575737228
2003-05-31,0.36443245862686
2003-06-30,0.31198445054021756
2003-07-31,0.2531895992658624
2003-08-31,0.2737536446127352
2003-09-30,0.2824909494221107
2003-10-31,0.3692297858682737
2003-11-30,0.3590053300502253
2003-12-31,0.3432126339760582
2004-01-31,0.31598669680644154
2004-02-29,0.38915990327298644
2004-03-31,0.3448661717538974
2004-04-30,0.3897348364253294
2004-05-31,0.2557797465390227
2004-06-30,0.24088636445602973
2004-07-31,0.27568508415849874
2004-08-31,0.2617315163604838
2004-09-30,0.2965734685214463
2004-10-31,0.3466458856750185
2004-11-30,0.4144622737435828
2004-12-31,0.33910535296421046
2005-01-31,0.3119996234859539
2005-02-28,0.3361977081620858
2005-03-31,0.4260647950073855
2005-04-30,0.37867937496886056
2005-05-31,0.404604988982168
2005-06-30,0.26026872049335825
2005-07-31,0.25474224000727713
2005-08-31,0.24959226261723788
2005-09-30,0.27047244968008866
2005-10-31,0.310696732833812
2005-11-30,0.3679749080543847
2005-12-31,0.3501481027081128
2006-01-31,0.32102054794013435
2006-02-28,0.36272848876257857
2006-03-31,0.44169708784223394
2006-04-30,0.43231835747137937
2006-05-31,0.3512482794897911
2006-06-30,0.3394879050883052
2006-07-31,0.28673087006252573
2006-08-31,0.21198846266463772
2006-09-30,0.26345368776310396
2006-10-31,0.3460600527361614
2006-11-30,0.3404310986513369
2006-12-31,0.264305341313716
2007-01-31,0.2979415686963108
2007-02-28,0.3553824514118589
2007-03-31,0.4768994080191839
2007-04-30,0.4067873739735099
2007-05-31,0.3657260617419372
2007-06-30,0.3723253670498856
2007-07-31,0.28932029114889846
2007-08-31,0.23557330482114114
2007-09-30,0.2782868529689753
2007-10-31,0.3626994137268322
2007-11-30,0.3352297410027047
2007-12-31,0.3630860729447964
2008-01-31,0.2936534777094525
2008-02-29,0.3708526221314603
2008-03-31,0.4047424041551653
2008-04-30,0.42125676167237625
2008-05-31,0.3942142977347478
2008-06-30,0.341257004722319
2008-07-31,0.3060316241200488
2008-08-31,0.2768162111492305
2008-09-30,0.3089137933137748
2008-10-31,0.32362606643143743
2008-11-30,0.29992602281848657
2008-12-31,0.3366398948932045
2009-01-31,0.36998656197197427
2009-02-28,0.3888489483982107
2009-03-31,0.39611617473659966
2009-04-30,0.4060604141085351
2009-05-31,0.3664854852638805
2009-06-30,0.3248634314106297
2009-07-31,0.2327841969795647
2009-08-31,0.22960777766562346
2009-09-30,0.28789346189263143
2009-10-31,0.3417091313973648
2009-11-30,0.3424677928173892
2009-12-31,0.31834827655875164
2010-01-31,0.31165845780042023
2010-02-28,0.356596536146568
2010-03-31,0.41624476551202644
2010-04-30,0.4027772562220503
2010-05-31,0.350875487232706
2010-06-30,0.24957994202257372
2010-07-31,0.22580904003111346
2010-08-31,0.23276534107703167
2010-09-30,0.26790055664917833
2010-10-31,0.32190261653476465
2010-11-30,0.3483190266289806
2010-12-31,0.3413082369019107
2011-01-31,0.29466445869179403
2011-02-28,0.36641407321412767
2011-03-31,0.38265070161729564
2011-04-30,0.4333254436075449
2011-05-31,0.3203687332819403
2011-06-30,0.27027683045118944
2011-07-31,0.31223169599218514
2011-08-31,0.2975403345037273
2011-09-30,0.28969827785929536
2011-10-31,0.3591811155037014
2011-11-30,0.31773285149006447
2011-12-31,0.2834246574574711
2012-01-31,0.25466052106696135
2012-02-29,0.3575891778743599
2012-03-31,0.34726144054951047
2012-04-30,0.36960075628901823
2012-05-31,0.36051678297146394
2012-06-30,0.2983048487118375
2012-07-31,0.33040522722217647
2012-08-31,0.24213319870530348
2012-09-30,0.2877092970286689
2012-10-31,0.36667574182795776
2012-11-30,0.4035755608839989
2012-12-31,0.33685148296668116
2013-01-31,0.3237005477266319
2013-02-28,0.3798821891507329
2013-03-31,0.4391425758354288
2013-04-30,0.4168794660289421
2013-05-31,0.3270981712814418
2013-06-30,0.27559165146363346
2013-07-31,0.30813021177301964
2013-08-31,0.274778095510112
2013-09-30,0.24257215135433732
2013-10-31,0.3274056614744787
2013-11-30,0.3284034630701086
2013-12-31,0.33289809180293395
2014-01-31,0.29014605266274307
2014-02-28,0.3658285379157433
2014-03-31,0.4398810883323819
2014-04-30,0.4253016350531527
2014-05-31,0.36837394063583234
2014-06-30,0.3084168686510137
2014-07-31,0.2890074454103676
2014-08-31,0.28438926493827044
