,NDVI
2014-09-30,0.1939033345812419
2014-10-31,0.1982567106073285
2014-11-30,0.2184997676015324
2014-12-31,0.24839496811651288
2015-01-31,0.2429474865923184
2015-02-28,0.25305408980754107
2015-03-31,0.27116179996326356
2015-04-30,0.2845655517651265
2015-05-31,0.24134689239057
2015-06-30,0.2102112798201449
2015-07-31,0.19242970777670318
2015-08-31,0.18404266559303886
2015-09-30,0.1787937290623361
2015-10-31,0.1753644640351218
2015-11-30,0.1719857441867622
2015-12-31,0.20830884333280106
2016-01-31,0.2450084396900269
2016-02-29,0.2854846352163698
2016-03-31,0.2980280105909372
2016-04-30,0.2533589737640593
2016-05-31,0.2152117199617555
2016-06-30,0.1944723210387529
2016-07-31,0.18058754225424048
2016-08-31,0.17416667431167349
2016-09-30,0.16794124265194066
